ID_Date,Order_Date,Date,Heure,Année,Mois,Jour
42748,2019-04-21 20:09:00,2019-04-21,20:09:00,2019,04,21
42749,2019-04-04 11:09:00,2019-04-04,11:09:00,2019,04,04
42750,2019-04-28 12:45:00,2019-04-28,12:45:00,2019,04,28
42751,2019-04-14 18:29:00,2019-04-14,18:29:00,2019,04,14
42752,2019-04-20 12:57:00,2019-04-20,12:57:00,2019,04,20
42753,2019-04-26 13:29:00,2019-04-26,13:29:00,2019,04,26
42754,2019-04-20 10:15:00,2019-04-20,10:15:00,2019,04,20
42755,2019-04-19 12:09:00,2019-04-19,12:09:00,2019,04,19
42756,2019-04-02 12:35:00,2019-04-02,12:35:00,2019,04,02
42757,2019-04-26 08:23:00,2019-04-26,08:23:00,2019,04,26
42758,2019-04-13 22:08:00,2019-04-13,22:08:00,2019,04,13
42759,2019-04-13 22:08:00,2019-04-13,22:08:00,2019,04,13
42760,2019-04-19 09:21:00,2019-04-19,09:21:00,2019,04,19
42761,2019-04-05 00:14:00,2019-04-05,00:14:00,2019,04,05
42762,2019-04-05 14:22:00,2019-04-05,14:22:00,2019,04,05
42763,2019-04-27 12:11:00,2019-04-27,12:11:00,2019,04,27
42764,2019-04-02 18:10:00,2019-04-02,18:10:00,2019,04,02
42765,2019-04-14 21:44:00,2019-04-14,21:44:00,2019,04,14
42766,2019-04-17 18:32:00,2019-04-17,18:32:00,2019,04,17
42767,2019-04-18 14:42:00,2019-04-18,14:42:00,2019,04,18
42768,2019-04-09 01:17:00,2019-04-09,01:17:00,2019,04,09
42769,2019-04-12 19:13:00,2019-04-12,19:13:00,2019,04,12
42770,2019-04-12 19:13:00,2019-04-12,19:13:00,2019,04,12
42771,2019-04-10 11:29:00,2019-04-10,11:29:00,2019,04,10
42772,2019-04-15 22:02:00,2019-04-15,22:02:00,2019,04,15
42773,2019-04-10 12:07:00,2019-04-10,12:07:00,2019,04,10
42774,2019-04-27 18:20:00,2019-04-27,18:20:00,2019,04,27
42775,2019-04-30 12:20:00,2019-04-30,12:20:00,2019,04,30
42776,2019-04-18 11:48:00,2019-04-18,11:48:00,2019,04,18
42777,2019-04-18 11:48:00,2019-04-18,11:48:00,2019,04,18
42778,2019-04-09 17:38:00,2019-04-09,17:38:00,2019,04,09
42779,2019-04-28 13:27:00,2019-04-28,13:27:00,2019,04,28
42780,2019-04-15 21:38:00,2019-04-15,21:38:00,2019,04,15
42781,2019-04-08 16:14:00,2019-04-08,16:14:00,2019,04,08
42782,2019-04-29 13:03:00,2019-04-29,13:03:00,2019,04,29
42783,2019-04-02 18:13:00,2019-04-02,18:13:00,2019,04,02
42784,2019-04-02 18:13:00,2019-04-02,18:13:00,2019,04,02
42785,2019-04-11 20:27:00,2019-04-11,20:27:00,2019,04,11
42786,2019-04-11 20:27:00,2019-04-11,20:27:00,2019,04,11
42787,2019-04-01 12:45:00,2019-04-01,12:45:00,2019,04,01
42788,2019-04-10 19:46:00,2019-04-10,19:46:00,2019,04,10
42789,2019-04-20 14:08:00,2019-04-20,14:08:00,2019,04,20
42790,2019-04-03 19:07:00,2019-04-03,19:07:00,2019,04,03
42791,2019-04-26 11:05:00,2019-04-26,11:05:00,2019,04,26
42792,2019-04-29 14:33:00,2019-04-29,14:33:00,2019,04,29
42793,2019-04-03 07:27:00,2019-04-03,07:27:00,2019,04,03
42794,2019-04-21 20:24:00,2019-04-21,20:24:00,2019,04,21
42795,2019-04-23 18:05:00,2019-04-23,18:05:00,2019,04,23
42796,2019-04-27 22:42:00,2019-04-27,22:42:00,2019,04,27
42797,2019-04-12 20:28:00,2019-04-12,20:28:00,2019,04,12
42798,2019-04-13 11:17:00,2019-04-13,11:17:00,2019,04,13
42799,2019-04-30 21:24:00,2019-04-30,21:24:00,2019,04,30
42800,2019-04-22 00:53:00,2019-04-22,00:53:00,2019,04,22
42801,2019-04-23 21:40:00,2019-04-23,21:40:00,2019,04,23
42802,2019-04-21 12:44:00,2019-04-21,12:44:00,2019,04,21
42803,2019-04-09 19:24:00,2019-04-09,19:24:00,2019,04,09
42804,2019-04-16 11:04:00,2019-04-16,11:04:00,2019,04,16
42805,2019-04-29 23:04:00,2019-04-29,23:04:00,2019,04,29
42806,2019-04-27 20:35:00,2019-04-27,20:35:00,2019,04,27
42807,2019-04-01 14:07:00,2019-04-01,14:07:00,2019,04,01
42808,2019-04-26 07:59:00,2019-04-26,07:59:00,2019,04,26
42809,2019-04-20 19:35:00,2019-04-20,19:35:00,2019,04,20
42810,2019-04-01 13:24:00,2019-04-01,13:24:00,2019,04,01
42811,2019-04-02 18:24:00,2019-04-02,18:24:00,2019,04,02
42812,2019-04-02 18:24:00,2019-04-02,18:24:00,2019,04,02
42813,2019-04-11 07:37:00,2019-04-11,07:37:00,2019,04,11
42814,2019-04-21 11:04:00,2019-04-21,11:04:00,2019,04,21
42815,2019-04-13 17:44:00,2019-04-13,17:44:00,2019,04,13
42816,2019-04-15 10:24:00,2019-04-15,10:24:00,2019,04,15
42817,2019-04-08 07:55:00,2019-04-08,07:55:00,2019,04,08
42818,2019-04-21 11:37:00,2019-04-21,11:37:00,2019,04,21
42819,2019-04-11 06:07:00,2019-04-11,06:07:00,2019,04,11
42820,2019-04-14 09:49:00,2019-04-14,09:49:00,2019,04,14
42821,2019-04-09 20:02:00,2019-04-09,20:02:00,2019,04,09
42822,2019-04-09 11:07:00,2019-04-09,11:07:00,2019,04,09
42823,2019-04-10 11:40:00,2019-04-10,11:40:00,2019,04,10
42824,2019-04-10 11:40:00,2019-04-10,11:40:00,2019,04,10
42825,2019-04-12 11:48:00,2019-04-12,11:48:00,2019,04,12
42826,2019-04-16 10:12:00,2019-04-16,10:12:00,2019,04,16
42827,2019-04-17 10:47:00,2019-04-17,10:47:00,2019,04,17
42828,2019-04-27 19:33:00,2019-04-27,19:33:00,2019,04,27
42829,2019-04-22 22:18:00,2019-04-22,22:18:00,2019,04,22
42830,2019-04-04 10:45:00,2019-04-04,10:45:00,2019,04,04
42831,2019-04-11 14:18:00,2019-04-11,14:18:00,2019,04,11
42832,2019-04-17 10:27:00,2019-04-17,10:27:00,2019,04,17
42833,2019-04-21 02:16:00,2019-04-21,02:16:00,2019,04,21
42834,2019-04-21 07:30:00,2019-04-21,07:30:00,2019,04,21
42835,2019-04-06 13:31:00,2019-04-06,13:31:00,2019,04,06
42836,2019-04-06 13:31:00,2019-04-06,13:31:00,2019,04,06
42837,2019-04-05 09:31:00,2019-04-05,09:31:00,2019,04,05
42838,2019-04-16 00:09:00,2019-04-16,00:09:00,2019,04,16
42839,2019-04-17 23:04:00,2019-04-17,23:04:00,2019,04,17
42840,2019-04-05 11:59:00,2019-04-05,11:59:00,2019,04,05
42841,2019-04-27 10:25:00,2019-04-27,10:25:00,2019,04,27
42842,2019-04-04 04:16:00,2019-04-04,04:16:00,2019,04,04
42843,2019-04-05 17:57:00,2019-04-05,17:57:00,2019,04,05
42844,2019-04-06 17:49:00,2019-04-06,17:49:00,2019,04,06
42845,2019-04-17 11:03:00,2019-04-17,11:03:00,2019,04,17
42846,2019-04-15 11:54:00,2019-04-15,11:54:00,2019,04,15
42847,2019-04-26 17:11:00,2019-04-26,17:11:00,2019,04,26
42848,2019-04-26 17:11:00,2019-04-26,17:11:00,2019,04,26
42849,2019-04-09 21:50:00,2019-04-09,21:50:00,2019,04,09
42850,2019-04-15 16:10:00,2019-04-15,16:10:00,2019,04,15
42851,2019-04-24 16:48:00,2019-04-24,16:48:00,2019,04,24
42852,2019-04-06 08:14:00,2019-04-06,08:14:00,2019,04,06
42853,2019-04-07 23:25:00,2019-04-07,23:25:00,2019,04,07
42854,2019-04-22 22:25:00,2019-04-22,22:25:00,2019,04,22
42855,2019-04-24 13:55:00,2019-04-24,13:55:00,2019,04,24
42856,2019-04-19 08:38:00,2019-04-19,08:38:00,2019,04,19
42857,2019-04-05 18:31:00,2019-04-05,18:31:00,2019,04,05
42858,2019-04-27 10:48:00,2019-04-27,10:48:00,2019,04,27
42859,2019-04-27 10:48:00,2019-04-27,10:48:00,2019,04,27
42860,2019-04-06 10:56:00,2019-04-06,10:56:00,2019,04,06
42861,2019-04-26 11:07:00,2019-04-26,11:07:00,2019,04,26
42862,2019-04-08 17:48:00,2019-04-08,17:48:00,2019,04,08
42863,2019-04-19 12:20:00,2019-04-19,12:20:00,2019,04,19
42864,2019-04-05 23:32:00,2019-04-05,23:32:00,2019,04,05
42865,2019-04-20 21:37:00,2019-04-20,21:37:00,2019,04,20
42866,2019-04-25 18:37:00,2019-04-25,18:37:00,2019,04,25
42867,2019-04-11 18:24:00,2019-04-11,18:24:00,2019,04,11
42868,2019-04-11 18:24:00,2019-04-11,18:24:00,2019,04,11
42869,2019-04-15 13:59:00,2019-04-15,13:59:00,2019,04,15
42870,2019-04-02 22:49:00,2019-04-02,22:49:00,2019,04,02
42871,2019-04-13 20:34:00,2019-04-13,20:34:00,2019,04,13
42872,2019-04-17 18:11:00,2019-04-17,18:11:00,2019,04,17
42873,2019-04-25 23:11:00,2019-04-25,23:11:00,2019,04,25
42874,2019-04-10 12:42:00,2019-04-10,12:42:00,2019,04,10
42875,2019-04-12 11:02:00,2019-04-12,11:02:00,2019,04,12
42876,2019-04-12 20:43:00,2019-04-12,20:43:00,2019,04,12
42877,2019-04-22 21:09:00,2019-04-22,21:09:00,2019,04,22
42878,2019-04-14 12:37:00,2019-04-14,12:37:00,2019,04,14
42879,2019-04-23 19:54:00,2019-04-23,19:54:00,2019,04,23
42880,2019-04-08 22:26:00,2019-04-08,22:26:00,2019,04,08
42881,2019-04-16 01:56:00,2019-04-16,01:56:00,2019,04,16
42882,2019-04-14 17:56:00,2019-04-14,17:56:00,2019,04,14
42883,2019-04-30 10:28:00,2019-04-30,10:28:00,2019,04,30
42884,2019-04-22 13:39:00,2019-04-22,13:39:00,2019,04,22
42885,2019-04-09 15:28:00,2019-04-09,15:28:00,2019,04,09
42886,2019-04-10 21:38:00,2019-04-10,21:38:00,2019,04,10
42887,2019-04-23 20:57:00,2019-04-23,20:57:00,2019,04,23
42888,2019-04-16 12:08:00,2019-04-16,12:08:00,2019,04,16
42889,2019-04-18 10:12:00,2019-04-18,10:12:00,2019,04,18
42890,2019-04-24 19:34:00,2019-04-24,19:34:00,2019,04,24
42891,2019-04-15 21:13:00,2019-04-15,21:13:00,2019,04,15
42892,2019-04-21 00:15:00,2019-04-21,00:15:00,2019,04,21
42893,2019-04-19 12:22:00,2019-04-19,12:22:00,2019,04,19
42894,2019-04-26 15:04:00,2019-04-26,15:04:00,2019,04,26
42895,2019-04-24 22:18:00,2019-04-24,22:18:00,2019,04,24
42896,2019-04-15 19:18:00,2019-04-15,19:18:00,2019,04,15
42897,2019-04-28 21:33:00,2019-04-28,21:33:00,2019,04,28
42898,2019-04-22 11:11:00,2019-04-22,11:11:00,2019,04,22
42899,2019-04-04 13:23:00,2019-04-04,13:23:00,2019,04,04
42900,2019-04-10 05:08:00,2019-04-10,05:08:00,2019,04,10
42901,2019-04-17 21:41:00,2019-04-17,21:41:00,2019,04,17
42902,2019-04-17 18:55:00,2019-04-17,18:55:00,2019,04,17
42903,2019-04-24 13:28:00,2019-04-24,13:28:00,2019,04,24
42904,2019-04-07 10:03:00,2019-04-07,10:03:00,2019,04,07
42905,2019-04-18 12:06:00,2019-04-18,12:06:00,2019,04,18
42906,2019-04-01 11:43:00,2019-04-01,11:43:00,2019,04,01
42907,2019-04-05 23:33:00,2019-04-05,23:33:00,2019,04,05
42908,2019-04-05 23:33:00,2019-04-05,23:33:00,2019,04,05
42909,2019-04-16 22:58:00,2019-04-16,22:58:00,2019,04,16
42910,2019-04-13 18:51:00,2019-04-13,18:51:00,2019,04,13
42911,2019-04-13 16:10:00,2019-04-13,16:10:00,2019,04,13
42912,2019-04-22 14:37:00,2019-04-22,14:37:00,2019,04,22
42913,2019-04-14 12:04:00,2019-04-14,12:04:00,2019,04,14
42914,2019-04-12 21:28:00,2019-04-12,21:28:00,2019,04,12
42915,2019-04-07 16:29:00,2019-04-07,16:29:00,2019,04,07
42916,2019-04-15 14:38:00,2019-04-15,14:38:00,2019,04,15
42917,2019-04-04 19:20:00,2019-04-04,19:20:00,2019,04,04
42918,2019-04-09 11:57:00,2019-04-09,11:57:00,2019,04,09
42919,2019-04-06 06:32:00,2019-04-06,06:32:00,2019,04,06
42920,2019-04-18 09:38:00,2019-04-18,09:38:00,2019,04,18
42921,2019-04-16 09:02:00,2019-04-16,09:02:00,2019,04,16
42922,2019-04-05 02:02:00,2019-04-05,02:02:00,2019,04,05
42923,2019-04-29 07:56:00,2019-04-29,07:56:00,2019,04,29
42924,2019-04-22 14:34:00,2019-04-22,14:34:00,2019,04,22
42925,2019-04-21 13:22:00,2019-04-21,13:22:00,2019,04,21
42926,2019-04-12 23:55:00,2019-04-12,23:55:00,2019,04,12
42927,2019-04-17 13:23:00,2019-04-17,13:23:00,2019,04,17
42928,2019-04-13 09:12:00,2019-04-13,09:12:00,2019,04,13
42929,2019-04-24 20:48:00,2019-04-24,20:48:00,2019,04,24
42930,2019-04-01 22:57:00,2019-04-01,22:57:00,2019,04,01
42931,2019-04-14 15:39:00,2019-04-14,15:39:00,2019,04,14
42932,2019-04-03 10:42:00,2019-04-03,10:42:00,2019,04,03
42933,2019-04-27 18:56:00,2019-04-27,18:56:00,2019,04,27
42934,2019-04-27 18:56:00,2019-04-27,18:56:00,2019,04,27
42935,2019-04-04 13:28:00,2019-04-04,13:28:00,2019,04,04
42936,2019-04-07 13:12:00,2019-04-07,13:12:00,2019,04,07
42937,2019-04-24 12:03:00,2019-04-24,12:03:00,2019,04,24
42938,2019-04-24 23:50:00,2019-04-24,23:50:00,2019,04,24
42939,2019-04-12 02:29:00,2019-04-12,02:29:00,2019,04,12
42940,2019-04-13 11:33:00,2019-04-13,11:33:00,2019,04,13
42941,2019-04-02 20:33:00,2019-04-02,20:33:00,2019,04,02
42942,2019-04-22 14:48:00,2019-04-22,14:48:00,2019,04,22
42943,2019-04-10 20:25:00,2019-04-10,20:25:00,2019,04,10
42944,2019-04-16 16:14:00,2019-04-16,16:14:00,2019,04,16
42945,2019-04-16 11:39:00,2019-04-16,11:39:00,2019,04,16
42946,2019-04-07 11:46:00,2019-04-07,11:46:00,2019,04,07
42947,2019-04-29 19:40:00,2019-04-29,19:40:00,2019,04,29
42948,2019-04-03 11:22:00,2019-04-03,11:22:00,2019,04,03
42949,2019-04-07 22:02:00,2019-04-07,22:02:00,2019,04,07
42950,2019-04-01 14:58:00,2019-04-01,14:58:00,2019,04,01
42951,2019-04-28 19:45:00,2019-04-28,19:45:00,2019,04,28
42952,2019-04-24 19:32:00,2019-04-24,19:32:00,2019,04,24
42953,2019-04-25 20:46:00,2019-04-25,20:46:00,2019,04,25
42954,2019-04-02 10:31:00,2019-04-02,10:31:00,2019,04,02
42955,2019-04-12 18:37:00,2019-04-12,18:37:00,2019,04,12
42956,2019-04-15 18:52:00,2019-04-15,18:52:00,2019,04,15
42957,2019-04-22 17:01:00,2019-04-22,17:01:00,2019,04,22
42958,2019-04-04 18:32:00,2019-04-04,18:32:00,2019,04,04
42959,2019-04-10 12:25:00,2019-04-10,12:25:00,2019,04,10
42960,2019-04-07 08:51:00,2019-04-07,08:51:00,2019,04,07
42961,2019-04-02 15:11:00,2019-04-02,15:11:00,2019,04,02
42962,2019-04-26 16:12:00,2019-04-26,16:12:00,2019,04,26
42963,2019-04-22 16:58:00,2019-04-22,16:58:00,2019,04,22
42964,2019-04-06 19:37:00,2019-04-06,19:37:00,2019,04,06
42965,2019-04-25 14:47:00,2019-04-25,14:47:00,2019,04,25
42966,2019-04-24 14:01:00,2019-04-24,14:01:00,2019,04,24
42967,2019-04-30 08:30:00,2019-04-30,08:30:00,2019,04,30
42968,2019-04-01 20:32:00,2019-04-01,20:32:00,2019,04,01
42969,2019-04-27 09:30:00,2019-04-27,09:30:00,2019,04,27
42970,2019-04-08 17:21:00,2019-04-08,17:21:00,2019,04,08
42971,2019-04-21 19:44:00,2019-04-21,19:44:00,2019,04,21
42972,2019-04-19 20:33:00,2019-04-19,20:33:00,2019,04,19
42973,2019-04-28 09:08:00,2019-04-28,09:08:00,2019,04,28
42974,2019-04-13 17:14:00,2019-04-13,17:14:00,2019,04,13
42975,2019-04-12 22:48:00,2019-04-12,22:48:00,2019,04,12
42976,2019-04-07 23:34:00,2019-04-07,23:34:00,2019,04,07
42977,2019-04-10 19:11:00,2019-04-10,19:11:00,2019,04,10
42978,2019-04-08 18:55:00,2019-04-08,18:55:00,2019,04,08
42979,2019-04-13 20:52:00,2019-04-13,20:52:00,2019,04,13
42980,2019-04-06 08:14:00,2019-04-06,08:14:00,2019,04,06
42981,2019-04-22 05:11:00,2019-04-22,05:11:00,2019,04,22
42982,2019-04-05 18:45:00,2019-04-05,18:45:00,2019,04,05
42983,2019-04-26 10:45:00,2019-04-26,10:45:00,2019,04,26
42984,2019-04-22 13:14:00,2019-04-22,13:14:00,2019,04,22
42985,2019-04-24 16:00:00,2019-04-24,16:00:00,2019,04,24
42986,2019-04-01 17:41:00,2019-04-01,17:41:00,2019,04,01
42987,2019-04-12 12:06:00,2019-04-12,12:06:00,2019,04,12
42988,2019-04-14 09:50:00,2019-04-14,09:50:00,2019,04,14
42989,2019-04-29 20:27:00,2019-04-29,20:27:00,2019,04,29
42990,2019-04-12 16:58:00,2019-04-12,16:58:00,2019,04,12
42991,2019-04-10 20:39:00,2019-04-10,20:39:00,2019,04,10
42992,2019-04-26 08:44:00,2019-04-26,08:44:00,2019,04,26
42993,2019-04-26 09:07:00,2019-04-26,09:07:00,2019,04,26
42994,2019-04-04 13:25:00,2019-04-04,13:25:00,2019,04,04
42995,2019-04-30 23:32:00,2019-04-30,23:32:00,2019,04,30
42996,2019-04-22 11:30:00,2019-04-22,11:30:00,2019,04,22
42997,2019-04-07 21:12:00,2019-04-07,21:12:00,2019,04,07
42998,2019-04-18 18:29:00,2019-04-18,18:29:00,2019,04,18
42999,2019-04-21 18:16:00,2019-04-21,18:16:00,2019,04,21
43000,2019-04-05 14:45:00,2019-04-05,14:45:00,2019,04,05
43001,2019-04-03 17:36:00,2019-04-03,17:36:00,2019,04,03
43002,2019-04-09 00:45:00,2019-04-09,00:45:00,2019,04,09
43003,2019-04-25 00:06:00,2019-04-25,00:06:00,2019,04,25
43004,2019-04-10 13:04:00,2019-04-10,13:04:00,2019,04,10
43005,2019-04-15 19:04:00,2019-04-15,19:04:00,2019,04,15
43006,2019-04-24 08:40:00,2019-04-24,08:40:00,2019,04,24
43007,2019-04-29 03:33:00,2019-04-29,03:33:00,2019,04,29
43008,2019-04-26 14:35:00,2019-04-26,14:35:00,2019,04,26
43009,2019-04-25 22:21:00,2019-04-25,22:21:00,2019,04,25
43010,2019-04-29 14:28:00,2019-04-29,14:28:00,2019,04,29
43011,2019-04-12 15:18:00,2019-04-12,15:18:00,2019,04,12
43012,2019-04-08 15:33:00,2019-04-08,15:33:00,2019,04,08
43013,2019-04-30 18:49:00,2019-04-30,18:49:00,2019,04,30
43014,2019-04-10 18:18:00,2019-04-10,18:18:00,2019,04,10
43015,2019-04-13 21:56:00,2019-04-13,21:56:00,2019,04,13
43016,2019-04-30 10:44:00,2019-04-30,10:44:00,2019,04,30
43017,2019-04-22 17:19:00,2019-04-22,17:19:00,2019,04,22
43018,2019-04-13 16:57:00,2019-04-13,16:57:00,2019,04,13
43019,2019-04-09 22:15:00,2019-04-09,22:15:00,2019,04,09
43020,2019-04-02 20:40:00,2019-04-02,20:40:00,2019,04,02
43021,2019-04-27 17:35:00,2019-04-27,17:35:00,2019,04,27
43022,2019-04-05 18:37:00,2019-04-05,18:37:00,2019,04,05
43023,2019-04-20 17:43:00,2019-04-20,17:43:00,2019,04,20
43024,2019-04-12 16:32:00,2019-04-12,16:32:00,2019,04,12
43025,2019-04-30 00:06:00,2019-04-30,00:06:00,2019,04,30
43026,2019-04-11 19:00:00,2019-04-11,19:00:00,2019,04,11
43027,2019-04-14 16:00:00,2019-04-14,16:00:00,2019,04,14
43028,2019-04-20 17:15:00,2019-04-20,17:15:00,2019,04,20
43029,2019-04-08 09:14:00,2019-04-08,09:14:00,2019,04,08
43030,2019-04-11 05:09:00,2019-04-11,05:09:00,2019,04,11
43031,2019-04-08 14:28:00,2019-04-08,14:28:00,2019,04,08
43032,2019-04-13 10:31:00,2019-04-13,10:31:00,2019,04,13
43033,2019-04-21 15:16:00,2019-04-21,15:16:00,2019,04,21
43034,2019-04-27 16:57:00,2019-04-27,16:57:00,2019,04,27
43035,2019-04-25 18:48:00,2019-04-25,18:48:00,2019,04,25
43036,2019-04-25 23:04:00,2019-04-25,23:04:00,2019,04,25
43037,2019-04-27 18:06:00,2019-04-27,18:06:00,2019,04,27
43038,2019-04-07 00:25:00,2019-04-07,00:25:00,2019,04,07
43039,2019-04-08 16:25:00,2019-04-08,16:25:00,2019,04,08
43040,2019-04-12 10:54:00,2019-04-12,10:54:00,2019,04,12
43041,2019-04-23 15:41:00,2019-04-23,15:41:00,2019,04,23
43042,2019-04-09 16:41:00,2019-04-09,16:41:00,2019,04,09
43043,2019-04-25 17:16:00,2019-04-25,17:16:00,2019,04,25
43044,2019-04-06 00:53:00,2019-04-06,00:53:00,2019,04,06
43045,2019-04-24 22:41:00,2019-04-24,22:41:00,2019,04,24
43046,2019-04-28 02:40:00,2019-04-28,02:40:00,2019,04,28
43047,2019-04-12 19:52:00,2019-04-12,19:52:00,2019,04,12
43048,2019-04-05 12:22:00,2019-04-05,12:22:00,2019,04,05
43049,2019-04-29 14:35:00,2019-04-29,14:35:00,2019,04,29
43050,2019-04-23 13:23:00,2019-04-23,13:23:00,2019,04,23
43051,2019-04-18 21:37:00,2019-04-18,21:37:00,2019,04,18
43052,2019-04-17 20:44:00,2019-04-17,20:44:00,2019,04,17
43053,2019-04-10 23:01:00,2019-04-10,23:01:00,2019,04,10
43054,2019-04-02 19:16:00,2019-04-02,19:16:00,2019,04,02
43055,2019-04-21 17:09:00,2019-04-21,17:09:00,2019,04,21
43056,2019-04-26 00:51:00,2019-04-26,00:51:00,2019,04,26
43057,2019-04-15 13:39:00,2019-04-15,13:39:00,2019,04,15
43058,2019-04-13 12:01:00,2019-04-13,12:01:00,2019,04,13
43059,2019-04-08 22:29:00,2019-04-08,22:29:00,2019,04,08
43060,2019-04-20 20:45:00,2019-04-20,20:45:00,2019,04,20
43061,2019-04-19 10:11:00,2019-04-19,10:11:00,2019,04,19
43062,2019-04-18 13:17:00,2019-04-18,13:17:00,2019,04,18
43063,2019-04-03 02:37:00,2019-04-03,02:37:00,2019,04,03
43064,2019-04-13 15:13:00,2019-04-13,15:13:00,2019,04,13
43065,2019-04-17 08:34:00,2019-04-17,08:34:00,2019,04,17
43066,2019-04-26 16:28:00,2019-04-26,16:28:00,2019,04,26
43067,2019-04-16 08:42:00,2019-04-16,08:42:00,2019,04,16
43068,2019-04-02 00:00:00,2019-04-02,00:00:00,2019,04,02
43069,2019-04-02 00:00:00,2019-04-02,00:00:00,2019,04,02
43070,2019-04-17 17:30:00,2019-04-17,17:30:00,2019,04,17
43071,2019-04-27 08:13:00,2019-04-27,08:13:00,2019,04,27
43072,2019-04-02 21:15:00,2019-04-02,21:15:00,2019,04,02
43073,2019-04-27 17:02:00,2019-04-27,17:02:00,2019,04,27
43074,2019-04-27 08:18:00,2019-04-27,08:18:00,2019,04,27
43075,2019-04-30 20:41:00,2019-04-30,20:41:00,2019,04,30
43076,2019-04-02 19:21:00,2019-04-02,19:21:00,2019,04,02
43077,2019-04-25 11:47:00,2019-04-25,11:47:00,2019,04,25
43078,2019-04-11 09:04:00,2019-04-11,09:04:00,2019,04,11
43079,2019-04-21 08:38:00,2019-04-21,08:38:00,2019,04,21
43080,2019-04-30 01:03:00,2019-04-30,01:03:00,2019,04,30
43081,2019-04-30 01:03:00,2019-04-30,01:03:00,2019,04,30
43082,2019-04-18 17:35:00,2019-04-18,17:35:00,2019,04,18
43083,2019-04-18 17:35:00,2019-04-18,17:35:00,2019,04,18
43084,2019-04-07 21:03:00,2019-04-07,21:03:00,2019,04,07
43085,2019-04-26 16:32:00,2019-04-26,16:32:00,2019,04,26
43086,2019-04-10 08:51:00,2019-04-10,08:51:00,2019,04,10
43087,2019-04-23 20:31:00,2019-04-23,20:31:00,2019,04,23
43088,2019-04-02 15:43:00,2019-04-02,15:43:00,2019,04,02
43089,2019-04-20 12:15:00,2019-04-20,12:15:00,2019,04,20
43090,2019-04-29 00:36:00,2019-04-29,00:36:00,2019,04,29
43091,2019-04-08 22:32:00,2019-04-08,22:32:00,2019,04,08
43092,2019-04-30 18:55:00,2019-04-30,18:55:00,2019,04,30
43093,2019-04-17 12:49:00,2019-04-17,12:49:00,2019,04,17
43094,2019-04-05 19:08:00,2019-04-05,19:08:00,2019,04,05
43095,,,,NaT,,
43096,2019-04-14 14:25:00,2019-04-14,14:25:00,2019,04,14
43097,2019-04-03 10:13:00,2019-04-03,10:13:00,2019,04,03
43098,2019-04-02 00:37:00,2019-04-02,00:37:00,2019,04,02
43099,2019-04-28 16:27:00,2019-04-28,16:27:00,2019,04,28
43100,2019-04-09 20:41:00,2019-04-09,20:41:00,2019,04,09
43101,2019-04-22 12:10:00,2019-04-22,12:10:00,2019,04,22
43102,2019-04-01 13:10:00,2019-04-01,13:10:00,2019,04,01
43103,2019-04-29 06:54:00,2019-04-29,06:54:00,2019,04,29
43104,2019-04-07 09:37:00,2019-04-07,09:37:00,2019,04,07
43105,,,,NaT,,
43106,2019-04-10 07:18:00,2019-04-10,07:18:00,2019,04,10
43107,2019-04-01 10:48:00,2019-04-01,10:48:00,2019,04,01
43108,2019-04-14 21:17:00,2019-04-14,21:17:00,2019,04,14
43109,2019-04-19 09:31:00,2019-04-19,09:31:00,2019,04,19
43110,2019-04-20 13:16:00,2019-04-20,13:16:00,2019,04,20
43111,2019-04-02 12:42:00,2019-04-02,12:42:00,2019,04,02
43112,2019-04-03 07:07:00,2019-04-03,07:07:00,2019,04,03
43113,2019-04-10 21:50:00,2019-04-10,21:50:00,2019,04,10
43114,2019-04-21 02:09:00,2019-04-21,02:09:00,2019,04,21
43115,2019-04-02 13:26:00,2019-04-02,13:26:00,2019,04,02
43116,2019-04-04 07:42:00,2019-04-04,07:42:00,2019,04,04
43117,2019-04-07 23:13:00,2019-04-07,23:13:00,2019,04,07
43118,2019-04-09 09:58:00,2019-04-09,09:58:00,2019,04,09
43119,2019-04-08 12:55:00,2019-04-08,12:55:00,2019,04,08
43120,2019-04-08 12:55:00,2019-04-08,12:55:00,2019,04,08
43121,2019-04-09 12:46:00,2019-04-09,12:46:00,2019,04,09
43122,2019-04-09 11:07:00,2019-04-09,11:07:00,2019,04,09
43123,2019-04-04 16:16:00,2019-04-04,16:16:00,2019,04,04
43124,2019-04-09 14:23:00,2019-04-09,14:23:00,2019,04,09
43125,2019-04-04 14:13:00,2019-04-04,14:13:00,2019,04,04
43126,2019-04-20 00:03:00,2019-04-20,00:03:00,2019,04,20
43127,2019-04-28 21:20:00,2019-04-28,21:20:00,2019,04,28
43128,2019-04-16 15:18:00,2019-04-16,15:18:00,2019,04,16
43129,2019-04-16 15:18:00,2019-04-16,15:18:00,2019,04,16
43130,2019-04-07 13:27:00,2019-04-07,13:27:00,2019,04,07
43131,2019-04-12 02:03:00,2019-04-12,02:03:00,2019,04,12
43132,2019-04-02 15:48:00,2019-04-02,15:48:00,2019,04,02
43133,2019-04-24 07:00:00,2019-04-24,07:00:00,2019,04,24
43134,2019-04-25 14:02:00,2019-04-25,14:02:00,2019,04,25
43135,2019-04-25 17:59:00,2019-04-25,17:59:00,2019,04,25
43136,2019-04-19 11:13:00,2019-04-19,11:13:00,2019,04,19
