ID_Vente,Quantity_Ordered,Price_Each,ID_Date,ID_Adresse,ID_Commande
17465,1,14.95,17465,17465,17465
17466,1,11.99,17466,17466,17466
17467,1,99.99,17467,17467,17467
17468,1,99.99,17468,17468,17468
17469,1,11.99,17469,17469,17469
17470,1,150,17470,17470,17470
17471,1,389.99,17471,17471,17471
17472,1,11.99,17472,17472,17472
17473,1,11.95,17473,17473,17473
17474,1,3.84,17474,17474,17474
17475,1,109.99,17475,17475,17475
17476,1,300,17476,17476,17476
17477,1,11.95,17477,17477,17477
17478,1,150,17478,17478,17478
17479,1,11.95,17479,17479,17479
17480,1,149.99,17480,17480,17480
17481,1,300,17481,17481,17481
17482,1,600,17482,17482,17482
17483,2,11.99,17483,17483,17483
17484,1,11.99,17484,17484,17484
17485,1,999.99,17485,17485,17485
17486,1,300,17486,17486,17486
17487,1,150,17487,17487,17487
17488,1,3.84,17488,17488,17488
17489,1,99.99,17489,17489,17489
17490,1,11.99,17490,17490,17490
17491,1,999.99,17491,17491,17491
17492,1,2.99,17492,17492,17492
17493,1,149.99,17493,17493,17493
17494,1,14.95,17494,17494,17494
17495,1,14.95,17495,17495,17495
17496,1,149.99,17496,17496,17496
17497,1,109.99,17497,17497,17497
17498,1,3.84,17498,17498,17498
17499,1,150,17499,17499,17499
17500,1,300,17500,17500,17500
17501,1,379.99,17501,17501,17501
17502,1,11.95,17502,17502,17502
17503,1,150,17503,17503,17503
17504,1,99.99,17504,17504,17504
17505,1,700,17505,17505,17505
17506,1,379.99,17506,17506,17506
17507,1,150,17507,17507,17507
17508,1,11.95,17508,17508,17508
17509,1,150,17509,17509,17509
17510,1,700,17510,17510,17510
17511,1,600,17511,17511,17511
17512,1,2.99,17512,17512,17512
17513,1,600,17513,17513,17513
17514,1,400,17514,17514,17514
17515,1,99.99,17515,17515,17515
17516,1,3.84,17516,17516,17516
17517,1,300,17517,17517,17517
17518,1,11.95,17518,17518,17518
17519,1,11.99,17519,17519,17519
17520,1,3.84,17520,17520,17520
17521,1,11.95,17521,17521,17521
17522,1,379.99,17522,17522,17522
17523,1,11.99,17523,17523,17523
17524,1,2.99,17524,17524,17524
17525,1,11.95,17525,17525,17525
17526,1,149.99,17526,17526,17526
17527,1,700,17527,17527,17527
17528,1,11.99,17528,17528,17528
17529,2,2.99,17529,17529,17529
17530,2,14.95,17530,17530,17530
17531,1,149.99,17531,17531,17531
17532,1,11.95,17532,17532,17532
17533,1,14.95,17533,17533,17533
17534,1,14.95,17534,17534,17534
17535,1,109.99,17535,17535,17535
17536,1,14.95,17536,17536,17536
17537,1,11.95,17537,17537,17537
17538,1,150,17538,17538,17538
17539,1,389.99,17539,17539,17539
17540,2,2.99,17540,17540,17540
17541,1,379.99,17541,17541,17541
17542,1,300,17542,17542,17542
17543,1,11.95,17543,17543,17543
17544,1,11.99,17544,17544,17544
17545,1,999.99,17545,17545,17545
17546,1,2.99,17546,17546,17546
17547,2,2.99,17547,17547,17547
17548,1,14.95,17548,17548,17548
17549,1,600,17549,17549,17549
17550,1,2.99,17550,17550,17550
17551,1,150,17551,17551,17551
17552,1,389.99,17552,17552,17552
17553,1,14.95,17553,17553,17553
17554,1,700,17554,17554,17554
17555,1,3.84,17555,17555,17555
17556,1,11.95,17556,17556,17556
17557,3,2.99,17557,17557,17557
17558,1,99.99,17558,17558,17558
17559,1,99.99,17559,17559,17559
17560,1,700,17560,17560,17560
17561,1,14.95,17561,17561,17561
17562,1,14.95,17562,17562,17562
17563,1,99.99,17563,17563,17563
17564,1,999.99,17564,17564,17564
17565,1,14.95,17565,17565,17565
17566,2,3.84,17566,17566,17566
17567,1,11.95,17567,17567,17567
17568,1,11.99,17568,17568,17568
17569,1,150,17569,17569,17569
17570,1,11.99,17570,17570,17570
17571,1,1700,17571,17571,17571
17572,1,109.99,17572,17572,17572
17573,1,11.95,17573,17573,17573
17574,1,11.95,17574,17574,17574
17575,1,11.95,17575,17575,17575
17576,1,14.95,17576,17576,17576
17577,2,14.95,17577,17577,17577
17578,1,150,17578,17578,17578
17579,1,14.95,17579,17579,17579
17580,1,150,17580,17580,17580
17581,1,11.95,17581,17581,17581
17582,1,3.84,17582,17582,17582
17583,1,300,17583,17583,17583
17584,1,2.99,17584,17584,17584
17585,1,999.99,17585,17585,17585
17586,1,700,17586,17586,17586
17587,1,700,17587,17587,17587
17588,1,109.99,17588,17588,17588
17589,1,14.95,17589,17589,17589
17590,1,99.99,17590,17590,17590
17591,1,2.99,17591,17591,17591
17592,3,2.99,17592,17592,17592
17593,1,400,17593,17593,17593
17594,1,99.99,17594,17594,17594
17595,1,1700,17595,17595,17595
17596,1,11.99,17596,17596,17596
17597,1,379.99,17597,17597,17597
17598,1,11.99,17598,17598,17598
17599,1,2.99,17599,17599,17599
17600,1,99.99,17600,17600,17600
17601,1,11.95,17601,17601,17601
17602,1,3.84,17602,17602,17602
17603,1,11.95,17603,17603,17603
17604,2,2.99,17604,17604,17604
17605,1,11.95,17605,17605,17605
17606,1,11.95,17606,17606,17606
17607,1,150,17607,17607,17607
17608,2,3.84,17608,17608,17608
17609,1,11.99,17609,17609,17609
17610,1,3.84,17610,17610,17610
17611,1,14.95,17611,17611,17611
17612,2,11.99,17612,17612,17612
17613,1,999.99,17613,17613,17613
17614,1,3.84,17614,17614,17614
17615,1,600,17615,17615,17615
17616,2,2.99,17616,17616,17616
17617,1,14.95,17617,17617,17617
17618,1,150,17618,17618,17618
17619,1,11.95,17619,17619,17619
17620,1,149.99,17620,17620,17620
17621,1,149.99,17621,17621,17621
17622,1,150,17622,17622,17622
17623,1,11.95,17623,17623,17623
17624,1,2.99,17624,17624,17624
17625,1,14.95,17625,17625,17625
17626,2,14.95,17626,17626,17626
17627,1,14.95,17627,17627,17627
17628,1,11.95,17628,17628,17628
17629,1,2.99,17629,17629,17629
17630,1,14.95,17630,17630,17630
17631,1,14.95,17631,17631,17631
17632,1,14.95,17632,17632,17632
17633,1,99.99,17633,17633,17633
17634,1,99.99,17634,17634,17634
17635,1,11.95,17635,17635,17635
17636,1,400,17636,17636,17636
17637,1,150,17637,17637,17637
17638,1,2.99,17638,17638,17638
17639,1,600,17639,17639,17639
17640,1,379.99,17640,17640,17640
17641,1,14.95,17641,17641,17641
17642,1,11.99,17642,17642,17642
17643,1,150,17643,17643,17643
17644,1,379.99,17644,17644,17644
17645,1,2.99,17645,17645,17645
17646,1,389.99,17646,17646,17646
17647,2,14.95,17647,17647,17647
17648,1,14.95,17648,17648,17648
17649,1,11.95,17649,17649,17649
17650,1,379.99,17650,17650,17650
17651,1,389.99,17651,17651,17651
17652,1,14.95,17652,17652,17652
17653,2,3.84,17653,17653,17653
17654,1,11.99,17654,17654,17654
17655,1,149.99,17655,17655,17655
17656,1,999.99,17656,17656,17656
17657,1,400,17657,17657,17657
17658,1,14.95,17658,17658,17658
17659,1,11.99,17659,17659,17659
17660,2,3.84,17660,17660,17660
17661,1,109.99,17661,17661,17661
17662,1,11.95,17662,17662,17662
17663,1,109.99,17663,17663,17663
17664,1,3.84,17664,17664,17664
17665,1,149.99,17665,17665,17665
17666,1,149.99,17666,17666,17666
17667,1,99.99,17667,17667,17667
17668,1,3.84,17668,17668,17668
17669,1,11.99,17669,17669,17669
17670,2,14.95,17670,17670,17670
17671,1,14.95,17671,17671,17671
17672,1,3.84,17672,17672,17672
17673,1,11.99,17673,17673,17673
17674,1,11.99,17674,17674,17674
17675,1,1700,17675,17675,17675
17676,1,2.99,17676,17676,17676
17677,1,11.99,17677,17677,17677
17678,1,3.84,17678,17678,17678
17679,2,3.84,17679,17679,17679
17680,1,11.99,17680,17680,17680
17681,1,300,17681,17681,17681
17682,1,14.95,17682,17682,17682
17683,2,11.99,17683,17683,17683
17684,1,379.99,17684,17684,17684
17685,1,14.95,17685,17685,17685
17686,1,700,17686,17686,17686
17687,1,14.95,17687,17687,17687
17688,1,400,17688,17688,17688
17689,1,1700,17689,17689,17689
17690,1,600,17690,17690,17690
17691,1,150,17691,17691,17691
17692,1,3.84,17692,17692,17692
17693,1,109.99,17693,17693,17693
17694,1,3.84,17694,17694,17694
17695,2,14.95,17695,17695,17695
17696,1,389.99,17696,17696,17696
17697,1,99.99,17697,17697,17697
17698,1,11.95,17698,17698,17698
17699,1,600,17699,17699,17699
17700,1,11.95,17700,17700,17700
17701,1,99.99,17701,17701,17701
17702,1,389.99,17702,17702,17702
17703,1,149.99,17703,17703,17703
17704,1,14.95,17704,17704,17704
17705,1,999.99,17705,17705,17705
17706,1,99.99,17706,17706,17706
17707,1,14.95,17707,17707,17707
17708,1,3.84,17708,17708,17708
17709,1,149.99,17709,17709,17709
17710,1,379.99,17710,17710,17710
17711,1,11.99,17711,17711,17711
17712,1,99.99,17712,17712,17712
17713,1,11.99,17713,17713,17713
17714,1,379.99,17714,17714,17714
17715,1,11.99,17715,17715,17715
17716,1,389.99,17716,17716,17716
17717,3,2.99,17717,17717,17717
17718,1,11.95,17718,17718,17718
17719,1,149.99,17719,17719,17719
17720,1,11.95,17720,17720,17720
17721,1,11.95,17721,17721,17721
17722,1,2.99,17722,17722,17722
17723,1,300,17723,17723,17723
17724,1,389.99,17724,17724,17724
17725,1,999.99,17725,17725,17725
17726,1,1700,17726,17726,17726
17727,1,389.99,17727,17727,17727
17728,1,11.95,17728,17728,17728
17729,1,149.99,17729,17729,17729
17730,1,11.95,17730,17730,17730
17731,1,11.99,17731,17731,17731
17732,1,3.84,17732,17732,17732
17733,1,149.99,17733,17733,17733
17734,1,11.95,17734,17734,17734
17735,1,150,17735,17735,17735
17736,1,700,17736,17736,17736
17737,1,150,17737,17737,17737
17738,1,109.99,17738,17738,17738
17739,1,99.99,17739,17739,17739
17740,1,99.99,17740,17740,17740
17741,1,3.84,17741,17741,17741
17742,1,11.95,17742,17742,17742
17743,1,700,17743,17743,17743
17744,1,11.99,17744,17744,17744
17745,1,11.95,17745,17745,17745
17746,1,150,17746,17746,17746
17747,2,2.99,17747,17747,17747
17748,2,3.84,17748,17748,17748
17749,1,109.99,17749,17749,17749
17750,1,150,17750,17750,17750
17751,1,14.95,17751,17751,17751
17752,2,14.95,17752,17752,17752
17753,1,99.99,17753,17753,17753
17754,2,2.99,17754,17754,17754
17755,2,2.99,17755,17755,17755
17756,1,99.99,17756,17756,17756
17757,1,2.99,17757,17757,17757
17758,1,11.99,17758,17758,17758
17759,1,150,17759,17759,17759
17760,1,2.99,17760,17760,17760
17761,1,11.95,17761,17761,17761
17762,2,2.99,17762,17762,17762
17763,1,11.99,17763,17763,17763
17764,1,2.99,17764,17764,17764
17765,1,2.99,17765,17765,17765
17766,1,11.95,17766,17766,17766
17767,1,99.99,17767,17767,17767
17768,1,11.95,17768,17768,17768
17769,2,2.99,17769,17769,17769
17770,1,3.84,17770,17770,17770
17771,1,11.95,17771,17771,17771
17772,1,600,17772,17772,17772
17773,1,14.95,17773,17773,17773
17774,1,149.99,17774,17774,17774
17775,1,2.99,17775,17775,17775
17776,1,2.99,17776,17776,17776
17777,1,600.0,17777,17777,17777
17778,1,3.84,17778,17778,17778
17779,1,2.99,17779,17779,17779
17780,1,3.84,17780,17780,17780
17781,1,3.84,17781,17781,17781
17782,1,2.99,17782,17782,17782
17783,2,3.84,17783,17783,17783
17784,1,150,17784,17784,17784
17785,2,3.84,17785,17785,17785
17786,1,11.99,17786,17786,17786
17787,1,2.99,17787,17787,17787
17788,1,700,17788,17788,17788
17789,1,150,17789,17789,17789
17790,1,379.99,17790,17790,17790
17791,1,99.99,17791,17791,17791
17792,1,99.99,17792,17792,17792
17793,1,11.99,17793,17793,17793
17794,1,389.99,17794,17794,17794
17795,1,3.84,17795,17795,17795
17796,1,600,17796,17796,17796
17797,1,1700,17797,17797,17797
17798,1,999.99,17798,17798,17798
17799,1,389.99,17799,17799,17799
17800,1,11.95,17800,17800,17800
17801,1,600,17801,17801,17801
17802,1,11.95,17802,17802,17802
17803,1,2.99,17803,17803,17803
17804,1,999.99,17804,17804,17804
17805,1,11.99,17805,17805,17805
17806,3,3.84,17806,17806,17806
17807,1,700,17807,17807,17807
17808,1,14.95,17808,17808,17808
17809,1,14.95,17809,17809,17809
17810,1,14.95,17810,17810,17810
17811,1,14.95,17811,17811,17811
17812,1,150,17812,17812,17812
17813,1,3.84,17813,17813,17813
17814,1,14.95,17814,17814,17814
17815,1,150,17815,17815,17815
17816,2,11.99,17816,17816,17816
17817,2,11.95,17817,17817,17817
17818,1,11.99,17818,17818,17818
17819,1,2.99,17819,17819,17819
17820,2,14.95,17820,17820,17820
17821,1,2.99,17821,17821,17821
17822,1,149.99,17822,17822,17822
17823,1,99.99,17823,17823,17823
17824,1,1700,17824,17824,17824
17825,1,379.99,17825,17825,17825
17826,1,99.99,17826,17826,17826
17827,1,11.95,17827,17827,17827
17828,1,14.95,17828,17828,17828
17829,1,11.95,17829,17829,17829
17830,1,3.84,17830,17830,17830
17831,1,3.84,17831,17831,17831
17832,1,300,17832,17832,17832
17833,1,11.95,17833,17833,17833
17834,1,3.84,17834,17834,17834
17835,1,3.84,17835,17835,17835
17836,1,389.99,17836,17836,17836
17837,1,2.99,17837,17837,17837
17838,1,11.99,17838,17838,17838
17839,1,14.95,17839,17839,17839
17840,1,600.0,17840,17840,17840
17841,1,999.99,17841,17841,17841
17842,1,99.99,17842,17842,17842
17843,1,14.95,17843,17843,17843
17844,1,600,17844,17844,17844
17845,1,2.99,17845,17845,17845
17846,1,379.99,17846,17846,17846
17847,2,2.99,17847,17847,17847
17848,1,150,17848,17848,17848
17849,2,3.84,17849,17849,17849
17850,1,150,17850,17850,17850
17851,2,11.99,17851,17851,17851
17852,1,14.95,17852,17852,17852
17853,1,14.95,17853,17853,17853
17854,1,11.95,17854,17854,17854
17855,1,150,17855,17855,17855
17856,1,99.99,17856,17856,17856
17857,1,2.99,17857,17857,17857
17858,1,11.95,17858,17858,17858
17859,1,14.95,17859,17859,17859
17860,2,2.99,17860,17860,17860
17861,1,11.99,17861,17861,17861
17862,2,379.99,17862,17862,17862
17863,1,1700,17863,17863,17863
17864,1,14.95,17864,17864,17864
17865,1,99.99,17865,17865,17865
17866,1,109.99,17866,17866,17866
17867,1,11.95,17867,17867,17867
17868,1,99.99,17868,17868,17868
17869,1,700,17869,17869,17869
17870,1,149.99,17870,17870,17870
17871,1,14.95,17871,17871,17871
17872,1,109.99,17872,17872,17872
17873,1,150,17873,17873,17873
17874,1,379.99,17874,17874,17874
17875,1,150,17875,17875,17875
17876,1,3.84,17876,17876,17876
17877,1,11.95,17877,17877,17877
17878,1,11.95,17878,17878,17878
17879,1,11.99,17879,17879,17879
17880,1,3.84,17880,17880,17880
17881,1,11.99,17881,17881,17881
17882,2,11.95,17882,17882,17882
17883,1,11.95,17883,17883,17883
17884,1,11.99,17884,17884,17884
17885,1,150,17885,17885,17885
17886,1,150,17886,17886,17886
17887,1,14.95,17887,17887,17887
17888,1,2.99,17888,17888,17888
17889,1,150,17889,17889,17889
17890,1,109.99,17890,17890,17890
17891,1,3.84,17891,17891,17891
17892,1,14.95,17892,17892,17892
17893,1,150,17893,17893,17893
17894,1,11.99,17894,17894,17894
17895,1,700,17895,17895,17895
17896,1,14.95,17896,17896,17896
17897,1,700,17897,17897,17897
17898,1,1700,17898,17898,17898
17899,1,2.99,17899,17899,17899
17900,2,3.84,17900,17900,17900
17901,1,109.99,17901,17901,17901
17902,1,11.95,17902,17902,17902
17903,1,1700,17903,17903,17903
17904,1,600,17904,17904,17904
17905,1,11.99,17905,17905,17905
17906,1,999.99,17906,17906,17906
17907,1,2.99,17907,17907,17907
17908,1,3.84,17908,17908,17908
17909,1,14.95,17909,17909,17909
17910,1,11.95,17910,17910,17910
17911,1,14.95,17911,17911,17911
17912,1,2.99,17912,17912,17912
17913,1,389.99,17913,17913,17913
17914,1,99.99,17914,17914,17914
17915,1,11.95,17915,17915,17915
17916,1,14.95,17916,17916,17916
17917,1,11.99,17917,17917,17917
17918,1,11.95,17918,17918,17918
17919,1,2.99,17919,17919,17919
17920,1,11.99,17920,17920,17920
17921,1,11.99,17921,17921,17921
17922,2,2.99,17922,17922,17922
17923,1,389.99,17923,17923,17923
17924,1,2.99,17924,17924,17924
17925,1,150,17925,17925,17925
17926,1,2.99,17926,17926,17926
17927,1,700,17927,17927,17927
17928,1,14.95,17928,17928,17928
17929,1,300,17929,17929,17929
17930,1,600,17930,17930,17930
17931,1,14.95,17931,17931,17931
17932,1,150,17932,17932,17932
17933,1,109.99,17933,17933,17933
17934,1,150,17934,17934,17934
17935,2,3.84,17935,17935,17935
17936,1,389.99,17936,17936,17936
17937,1,150,17937,17937,17937
17938,1,400,17938,17938,17938
17939,2,11.95,17939,17939,17939
17940,1,379.99,17940,17940,17940
17941,1,11.99,17941,17941,17941
17942,1,999.99,17942,17942,17942
17943,1,1700,17943,17943,17943
17944,1,600,17944,17944,17944
17945,1,11.95,17945,17945,17945
17946,1,99.99,17946,17946,17946
17947,1,600.0,17947,17947,17947
17948,1,11.95,17948,17948,17948
17949,1,11.95,17949,17949,17949
17950,1,1700,17950,17950,17950
17951,1,11.95,17951,17951,17951
17952,1,149.99,17952,17952,17952
17953,1,300,17953,17953,17953
17954,1,2.99,17954,17954,17954
17955,1,11.99,17955,17955,17955
17956,1,11.95,17956,17956,17956
17957,1,389.99,17957,17957,17957
17958,3,2.99,17958,17958,17958
17959,1,99.99,17959,17959,17959
17960,1,3.84,17960,17960,17960
17961,1,150,17961,17961,17961
17962,1,11.95,17962,17962,17962
17963,1,99.99,17963,17963,17963
17964,1,2.99,17964,17964,17964
17965,1,14.95,17965,17965,17965
17966,1,11.95,17966,17966,17966
17967,1,11.99,17967,17967,17967
17968,1,2.99,17968,17968,17968
17969,1,99.99,17969,17969,17969
17970,3,2.99,17970,17970,17970
17971,1,150,17971,17971,17971
17972,1,3.84,17972,17972,17972
17973,1,11.95,17973,17973,17973
17974,1,14.95,17974,17974,17974
17975,2,3.84,17975,17975,17975
17976,1,3.84,17976,17976,17976
17977,1,99.99,17977,17977,17977
17978,1,150,17978,17978,17978
17979,1,2.99,17979,17979,17979
17980,1,150,17980,17980,17980
17981,1,3.84,17981,17981,17981
17982,1,3.84,17982,17982,17982
17983,1,3.84,17983,17983,17983
17984,1,11.95,17984,17984,17984
17985,1,379.99,17985,17985,17985
17986,1,14.95,17986,17986,17986
17987,1,11.99,17987,17987,17987
17988,1,11.95,17988,17988,17988
17989,1,150,17989,17989,17989
17990,1,600,17990,17990,17990
17991,1,11.95,17991,17991,17991
17992,1,11.95,17992,17992,17992
17993,1,379.99,17993,17993,17993
17994,1,11.95,17994,17994,17994
17995,1,2.99,17995,17995,17995
17996,1,149.99,17996,17996,17996
17997,1,150,17997,17997,17997
17998,1,700,17998,17998,17998
17999,1,379.99,17999,17999,17999
18000,1,11.95,18000,18000,18000
18001,2,3.84,18001,18001,18001
18002,1,389.99,18002,18002,18002
18003,1,99.99,18003,18003,18003
18004,1,2.99,18004,18004,18004
18005,1,700,18005,18005,18005
18006,1,3.84,18006,18006,18006
18007,1,3.84,18007,18007,18007
18008,2,2.99,18008,18008,18008
18009,1,3.84,18009,18009,18009
18010,1,150,18010,18010,18010
18011,1,11.99,18011,18011,18011
18012,1,150,18012,18012,18012
18013,1,11.99,18013,18013,18013
18014,1,3.84,18014,18014,18014
18015,2,11.99,18015,18015,18015
18016,1,389.99,18016,18016,18016
18017,1,14.95,18017,18017,18017
18018,1,2.99,18018,18018,18018
18019,1,11.95,18019,18019,18019
18020,1,11.99,18020,18020,18020
18021,1,14.95,18021,18021,18021
18022,3,2.99,18022,18022,18022
18023,1,1700,18023,18023,18023
18024,1,11.95,18024,18024,18024
18025,1,1700,18025,18025,18025
18026,1,149.99,18026,18026,18026
18027,1,2.99,18027,18027,18027
18028,1,11.95,18028,18028,18028
18029,1,99.99,18029,18029,18029
18030,1,600,18030,18030,18030
18031,1,389.99,18031,18031,18031
18032,1,999.99,18032,18032,18032
18033,1,2.99,18033,18033,18033
18034,1,2.99,18034,18034,18034
18035,1,3.84,18035,18035,18035
18036,1,150,18036,18036,18036
18037,1,3.84,18037,18037,18037
18038,1,11.99,18038,18038,18038
18039,1,379.99,18039,18039,18039
18040,1,11.95,18040,18040,18040
18041,1,2.99,18041,18041,18041
18042,1,150,18042,18042,18042
18043,1,150,18043,18043,18043
18044,2,3.84,18044,18044,18044
18045,1,2.99,18045,18045,18045
18046,1,3.84,18046,18046,18046
18047,1,11.95,18047,18047,18047
18048,1,11.99,18048,18048,18048
18049,1,11.95,18049,18049,18049
18050,1,379.99,18050,18050,18050
18051,1,149.99,18051,18051,18051
18052,1,300,18052,18052,18052
18053,1,11.95,18053,18053,18053
18054,1,389.99,18054,18054,18054
18055,1,11.95,18055,18055,18055
18056,1,11.99,18056,18056,18056
18057,1,14.95,18057,18057,18057
18058,1,999.99,18058,18058,18058
18059,1,11.99,18059,18059,18059
18060,1,11.95,18060,18060,18060
18061,1,109.99,18061,18061,18061
18062,2,2.99,18062,18062,18062
18063,2,11.99,18063,18063,18063
18064,1,3.84,18064,18064,18064
18065,1,3.84,18065,18065,18065
18066,1,2.99,18066,18066,18066
18067,1,150,18067,18067,18067
18068,1,2.99,18068,18068,18068
18069,1,11.95,18069,18069,18069
18070,1,99.99,18070,18070,18070
18071,1,2.99,18071,18071,18071
18072,1,999.99,18072,18072,18072
18073,1,300,18073,18073,18073
18074,1,99.99,18074,18074,18074
18075,1,150,18075,18075,18075
18076,1,14.95,18076,18076,18076
18077,1,300,18077,18077,18077
18078,1,1700,18078,18078,18078
18079,1,99.99,18079,18079,18079
18080,1,600,18080,18080,18080
18081,3,2.99,18081,18081,18081
18082,1,700,18082,18082,18082
18083,1,11.95,18083,18083,18083
18084,1,149.99,18084,18084,18084
18085,1,389.99,18085,18085,18085
18086,1,11.99,18086,18086,18086
18087,1,379.99,18087,18087,18087
18088,1,3.84,18088,18088,18088
18089,1,3.84,18089,18089,18089
18090,1,3.84,18090,18090,18090
18091,1,150,18091,18091,18091
18092,1,2.99,18092,18092,18092
18093,1,700,18093,18093,18093
18094,1,150,18094,18094,18094
18095,1,11.99,18095,18095,18095
18096,2,14.95,18096,18096,18096
18097,1,99.99,18097,18097,18097
18098,1,3.84,18098,18098,18098
18099,1,109.99,18099,18099,18099
18100,1,11.99,18100,18100,18100
18101,1,11.95,18101,18101,18101
18102,1,99.99,18102,18102,18102
18103,1,99.99,18103,18103,18103
18104,1,379.99,18104,18104,18104
18105,2,3.84,18105,18105,18105
18106,1,11.99,18106,18106,18106
18107,1,150,18107,18107,18107
18108,1,11.99,18108,18108,18108
18109,1,2.99,18109,18109,18109
18110,1,149.99,18110,18110,18110
18111,1,11.99,18111,18111,18111
18112,1,150,18112,18112,18112
18113,1,11.95,18113,18113,18113
18114,1,150,18114,18114,18114
18115,1,11.95,18115,18115,18115
18116,4,2.99,18116,18116,18116
18117,1,14.95,18117,18117,18117
18118,1,150,18118,18118,18118
18119,1,3.84,18119,18119,18119
18120,1,3.84,18120,18120,18120
18121,1,14.95,18121,18121,18121
18122,1,2.99,18122,18122,18122
18123,3,2.99,18123,18123,18123
18124,1,11.99,18124,18124,18124
18125,1,379.99,18125,18125,18125
18126,1,11.95,18126,18126,18126
18127,1,11.99,18127,18127,18127
18128,1,379.99,18128,18128,18128
18129,1,11.95,18129,18129,18129
18130,1,11.95,18130,18130,18130
18131,1,11.99,18131,18131,18131
18132,1,1700,18132,18132,18132
18133,1,150,18133,18133,18133
18134,1,2.99,18134,18134,18134
18135,1,99.99,18135,18135,18135
18136,1,14.95,18136,18136,18136
18137,1,2.99,18137,18137,18137
18138,1,14.95,18138,18138,18138
18139,1,700,18139,18139,18139
18140,1,99.99,18140,18140,18140
18141,1,11.95,18141,18141,18141
18142,1,600,18142,18142,18142
18143,1,109.99,18143,18143,18143
18144,1,11.95,18144,18144,18144
18145,1,150,18145,18145,18145
18146,1,11.95,18146,18146,18146
18147,1,99.99,18147,18147,18147
18148,1,14.95,18148,18148,18148
18149,1,1700,18149,18149,18149
18150,1,600,18150,18150,18150
18151,1,389.99,18151,18151,18151
18152,1,2.99,18152,18152,18152
18153,1,14.95,18153,18153,18153
18154,1,379.99,18154,18154,18154
18155,1,11.99,18155,18155,18155
18156,1,11.95,18156,18156,18156
18157,1,2.99,18157,18157,18157
18158,1,14.95,18158,18158,18158
18159,1,11.99,18159,18159,18159
18160,1,149.99,18160,18160,18160
18161,1,600.0,18161,18161,18161
18162,1,150,18162,18162,18162
18163,1,99.99,18163,18163,18163
18164,1,3.84,18164,18164,18164
18165,1,99.99,18165,18165,18165
18166,1,1700,18166,18166,18166
18167,1,379.99,18167,18167,18167
18168,1,11.99,18168,18168,18168
18169,1,11.99,18169,18169,18169
18170,1,14.95,18170,18170,18170
18171,1,99.99,18171,18171,18171
18172,1,389.99,18172,18172,18172
18173,1,11.95,18173,18173,18173
18174,1,14.95,18174,18174,18174
18175,1,14.95,18175,18175,18175
18176,1,14.95,18176,18176,18176
18177,1,600,18177,18177,18177
18178,1,1700,18178,18178,18178
18179,1,11.95,18179,18179,18179
18180,1,300,18180,18180,18180
18181,1,99.99,18181,18181,18181
18182,1,150,18182,18182,18182
18183,1,700,18183,18183,18183
18184,1,11.99,18184,18184,18184
18185,1,300,18185,18185,18185
18186,1,389.99,18186,18186,18186
18187,1,600.0,18187,18187,18187
18188,1,11.99,18188,18188,18188
18189,1,11.99,18189,18189,18189
18190,1,3.84,18190,18190,18190
18191,1,3.84,18191,18191,18191
18192,1,999.99,18192,18192,18192
18193,1,3.84,18193,18193,18193
18194,1,150,18194,18194,18194
18195,1,400,18195,18195,18195
18196,1,150,18196,18196,18196
18197,1,999.99,18197,18197,18197
18198,1,14.95,18198,18198,18198
18199,1,2.99,18199,18199,18199
18200,1,400,18200,18200,18200
18201,3,11.95,18201,18201,18201
18202,1,14.95,18202,18202,18202
18203,1,149.99,18203,18203,18203
18204,1,109.99,18204,18204,18204
18205,1,3.84,18205,18205,18205
18206,1,2.99,18206,18206,18206
18207,1,600,18207,18207,18207
18208,1,400,18208,18208,18208
18209,1,150,18209,18209,18209
18210,1,14.95,18210,18210,18210
18211,1,99.99,18211,18211,18211
18212,1,700,18212,18212,18212
18213,1,11.95,18213,18213,18213
18214,1,99.99,18214,18214,18214
18215,1,150,18215,18215,18215
18216,1,11.95,18216,18216,18216
18217,1,150,18217,18217,18217
18218,3,2.99,18218,18218,18218
18219,1,150,18219,18219,18219
18220,1,150,18220,18220,18220
18221,1,600.0,18221,18221,18221
18222,1,99.99,18222,18222,18222
18223,1,3.84,18223,18223,18223
18224,1,3.84,18224,18224,18224
18225,1,11.99,18225,18225,18225
18226,1,389.99,18226,18226,18226
18227,1,11.95,18227,18227,18227
18228,1,14.95,18228,18228,18228
18229,1,149.99,18229,18229,18229
18230,1,11.95,18230,18230,18230
18231,1,379.99,18231,18231,18231
18232,1,2.99,18232,18232,18232
18233,1,150,18233,18233,18233
18234,2,3.84,18234,18234,18234
18235,1,14.95,18235,18235,18235
18236,1,300,18236,18236,18236
18237,1,11.99,18237,18237,18237
18238,1,11.99,18238,18238,18238
18239,2,14.95,18239,18239,18239
18240,1,2.99,18240,18240,18240
18241,1,11.95,18241,18241,18241
18242,1,99.99,18242,18242,18242
18243,1,999.99,18243,18243,18243
18244,1,11.99,18244,18244,18244
18245,1,99.99,18245,18245,18245
18246,1,3.84,18246,18246,18246
18247,5,2.99,18247,18247,18247
18248,1,3.84,18248,18248,18248
18249,1,14.95,18249,18249,18249
18250,1,149.99,18250,18250,18250
18251,1,14.95,18251,18251,18251
18252,1,389.99,18252,18252,18252
18253,1,389.99,18253,18253,18253
18254,1,1700,18254,18254,18254
18255,1,300,18255,18255,18255
18256,1,400,18256,18256,18256
